105/08/24,66000,902050,13.70,13.95,13.60,13.95,+0.35,16
105/10/28,5000,63750,12.75,12.75,12.75,12.75,0.00,3
105/10/31,1000,12800,12.80,12.80,12.80,12.80,+0.05,1
105/11/01,56000,705850,12.70,12.75,12.60,12.75,-0.05,6
105/11/02,0,0,---,---,---,---,---,0
105/11/03,4000,49600,12.40,12.40,12.40,12.40,-0.30,4
105/11/04,2000,25700,12.70,13.00,12.70,13.00,+0.60,2
105/11/07,19000,244500,13.50,13.50,12.55,13.30,+0.30,10
105/11/08,4000,50800,12.75,12.75,12.65,12.65,-0.65,3
105/11/09,32000,395500,12.65,13.15,12.20,13.15,+0.50,16
105/11/10,0,0,---,---,---,---,---,0
105/11/11,16000,201100,12.60,12.60,12.55,12.55,-0.55,4
105/11/14,0,0,---,---,---,---,---,0
105/11/15,3000,37500,12.50,12.50,12.50,12.50,-0.05,1
105/11/16,7000,86800,12.40,12.40,12.40,12.40,-0.10,4
105/11/17,4005,50062,12.50,12.50,12.50,12.50,+0.10,2
105/11/18,3000,37750,12.50,12.75,12.50,12.75,+0.25,2
105/11/21,0,0,---,---,---,---,---,0
105/11/22,8000,99450,12.55,12.55,12.35,12.35,-0.35,6
105/11/23,21000,258950,12.35,12.85,12.30,12.85,+0.50,4
105/11/24,2000,24950,12.35,12.60,12.35,12.60,-0.25,2
105/11/25,1000,12550,12.55,12.55,12.55,12.55,-0.05,1
105/11/28,6000,75300,12.55,12.55,12.55,12.55,0.00,2
105/11/29,66000,827450,12.55,12.85,12.35,12.85,+0.30,10
105/11/30,10000,125450,12.85,12.85,12.40,12.40,-0.45,5
105/12/01,20000,257000,12.85,12.85,12.85,12.85,+0.45,5
105/12/02,0,0,---,---,---,---,---,0
105/12/05,12000,147400,12.25,12.65,12.25,12.65,-0.10,5
105/12/06,0,0,---,---,---,---,---,0
105/12/07,0,0,---,---,---,---,---,0
105/12/08,23000,287500,12.50,12.50,12.50,12.50,-0.10,5
105/12/09,0,0,---,---,---,---,---,0
105/12/12,9000,109050,12.20,12.45,12.00,12.45,0.00,6
105/12/13,9000,109950,12.20,12.35,12.20,12.35,-0.10,4
105/12/14,24000,286650,11.80,12.15,11.80,12.15,-0.20,16
105/12/15,5000,59700,11.90,12.00,11.90,12.00,-0.15,3
105/12/16,20000,239350,11.90,12.20,11.80,11.90,-0.10,13
105/12/19,2000,24100,12.05,12.05,12.05,12.05,+0.15,2
105/12/20,17000,200000,11.85,11.90,11.70,11.90,-0.15,10
105/12/21,0,0,---,---,---,---,---,0
105/12/22,13000,153300,11.70,11.90,11.70,11.90,0.00,5
105/12/23,60000,695300,11.80,11.80,11.50,11.50,-0.40,21
105/12/26,0,0,---,---,---,---,---,0
105/12/27,49000,537400,10.60,11.50,10.60,11.05,-0.45,24
105/12/28,49000,521250,10.90,10.90,10.50,10.50,-0.55,26
105/12/29,4000,42000,10.50,10.50,10.50,10.50,0.00,3
105/12/30,19000,197500,10.40,10.40,10.30,10.40,-0.10,8
106/01/03,66000,670350,10.20,11.25,10.00,11.25,+0.85,28
106/01/04,34000,366650,11.00,11.00,10.60,10.95,-0.30,22
106/01/05,29000,306950,10.55,10.90,10.40,10.85,-0.10,22
106/01/06,15000,163400,10.95,11.15,10.60,10.60,-0.25,11
106/01/09,19000,196100,10.60,10.60,10.20,10.25,-0.35,15
106/01/10,2000,20400,10.20,10.20,10.20,10.20,-0.05,1
106/01/11,15000,152750,10.10,10.30,10.10,10.30,+0.10,10
106/01/12,9000,91400,10.20,10.20,10.10,10.10,-0.20,2
106/01/13,2000,20400,10.10,10.30,10.10,10.30,+0.20,2
106/01/16,15000,152850,10.30,10.30,10.10,10.30,0.00,14
106/01/17,15000,153200,10.30,10.50,10.05,10.50,+0.20,12
106/01/18,10700,108870,10.20,10.20,10.10,10.20,-0.30,9
106/01/19,13000,133600,10.10,10.50,10.10,10.50,+0.30,12
106/01/20,15000,151950,10.15,10.30,10.00,10.10,-0.40,11
106/01/23,10000,100100,10.00,10.10,10.00,10.10,0.00,10
106/01/24,2000,20600,10.15,10.45,10.15,10.45,+0.35,2
106/02/02,2000,20700,10.35,10.35,10.35,10.35,-0.10,2
106/02/03,14050,143755,10.35,10.35,10.20,10.20,-0.15,5
106/02/06,9000,93950,10.40,10.55,10.30,10.55,+0.35,6
106/02/07,43000,487650,10.55,11.60,10.55,11.60,+1.05,29
106/02/08,43000,548250,12.75,12.75,12.75,12.75,+1.15,25
106/02/09,303000,4214350,14.00,14.00,13.40,13.40,+0.65,144
106/02/10,123000,1571400,13.20,13.20,12.20,12.75,-0.65,57
106/02/13,20168,258517,12.80,12.90,12.80,12.80,+0.05,14
106/02/14,11000,141400,12.85,12.90,12.85,12.85,+0.05,7
106/02/15,25847,339076,13.15,13.20,12.85,13.00,+0.15,20
106/02/16,17200,217230,13.00,13.00,12.30,12.30,-0.70,14
106/02/17,6000,77750,12.30,13.10,12.30,13.10,+0.80,4
106/02/18,19000,241500,12.70,12.80,12.70,12.80,-0.30,15
106/02/20,68000,933300,12.80,14.00,12.80,13.45,+0.65,41
106/02/21,28000,363850,13.15,13.20,12.70,13.10,-0.35,19
106/02/22,15000,188550,12.30,13.40,12.30,12.85,-0.25,10
106/02/23,4000,52750,12.85,13.75,12.85,13.30,+0.45,4
106/02/24,9000,118400,13.30,13.30,13.05,13.05,-0.25,8
106/03/01,5000,65500,13.00,13.35,13.00,13.35,+0.30,3
106/03/02,60000,790350,13.40,13.50,12.90,13.00,-0.35,26
106/03/03,7000,91100,13.00,13.10,13.00,13.10,+0.10,3
106/03/06,0,0,---,---,---,---,---,0
106/03/07,5000,63950,12.65,13.00,12.65,13.00,-0.10,4
106/03/08,7000,91000,13.00,13.00,13.00,13.00,0.00,5
106/03/09,5000,64750,12.95,12.95,12.95,12.95,-0.05,4
106/03/10,21000,273600,13.00,13.30,13.00,13.00,+0.05,11
106/03/13,1000,13200,13.20,13.20,13.20,13.20,+0.20,1
106/03/14,0,0,---,---,---,---,---,0
106/03/15,1000,12750,12.75,12.75,12.75,12.75,-0.45,1
106/03/16,15000,186150,12.70,12.70,12.30,12.50,-0.25,11
106/03/17,12000,154000,12.50,13.05,12.50,13.00,+0.50,9
106/03/20,1000,12950,12.95,12.95,12.95,12.95,-0.05,1
106/03/21,2000,25950,12.95,13.00,12.95,13.00,+0.05,2
106/03/22,16000,208650,13.30,13.30,13.00,13.00,0.00,10
106/03/23,9000,114950,12.95,12.95,12.75,12.75,-0.25,5
106/03/24,2000,26400,13.45,13.45,12.95,12.95,+0.20,2
106/03/27,1000,12950,12.95,12.95,12.95,12.95,0.00,1
106/03/28,2000,24850,12.35,12.50,12.35,12.50,-0.45,2
106/03/29,0,0,---,---,---,---,---,0
